-0.011401,0.077122,1.0234,1.1644,2.1392,1.2688
0.033988,0.078584,1.0505,-5.9464,5.8569,2.7008
-0.059979,0.042054,1.0181,-7.7068,7.966,2.6658
-0.037407,0.051065,1.0329,-3.6337,4.427,1.0593
-0.037898,0.051065,1.0266,-0.56155,0.065829,3.2596
-0.032746,0.035235,1.012,-2.4946,0.88802,1.9324
-0.03618,0.035966,1.0074,-3.323,1.8889,0.88467
-0.050656,0.034261,1.019,-2.5291,3.1044,-1.0013
-0.04992,0.03767,1.0127,-0.94125,-0.0056656,-1.7347
-0.029556,0.036696,1.0016,-0.35444,-1.65,-2.049
-0.027839,0.040593,1.005,3.4081,-1.0781,-2.8872
-0.0325,0.056666,1.0253,5.4791,0.20882,-3.5508
-0.036426,0.064946,1.0278,5.2375,-2.9012,-1.2108
-0.015081,0.058127,0.99407,4.7197,-6.9407,1.4085
-0.016062,0.059101,0.99916,4.9269,-4.8673,1.2688
-0.035444,0.064946,1.011,2.7867,-0.89935,1.3038
-0.045258,0.05837,1.0152,-0.45799,-0.36314,2.3515
-0.048448,0.044733,1.0108,-1.2864,-0.0056656,2.8055
-0.042069,0.029877,1.0171,-2.6326,0.31606,2.0372
-0.047466,0.034991,1.0154,-2.5981,-0.72061,0.25601
-0.044767,0.028903,1.0132,-1.8042,-0.32739,-1.3855
-0.04992,0.043759,1.0355,2.0964,-0.041413,-4.7383
-0.038143,0.058127,1.0348,2.5796,-1.9718,-4.4589
-0.01827,0.071521,1.0186,0.64659,-5.332,-2.0141
-0.0035498,0.072495,1.0251,-1.8042,-2.937,-0.89652
-0.0052672,0.063728,1.0304,-2.8052,-1.0781,-0.82667
-0.01459,0.065189,1.0266,0.40496,1.6387,-0.75682
-0.031274,0.079558,1.0215,5.272,-0.1844,0.67512
-0.030783,0.073226,1.0093,5.6172,-2.2578,1.4784
-0.031274,0.035478,0.9931,3.7878,0.10158,1.1641
-0.044522,0.040349,1.0137,1.0608,4.4628,-1.2458
-0.038143,0.052039,1.0183,-1.0103,3.4618,-0.72189
-0.035444,0.053013,1.0026,-1.8042,1.9604,0.081388
-0.040106,0.043515,0.99965,0.61207,2.5324,-0.47741
-0.048448,0.034017,1.0098,1.3715,3.1401,-1.4902
-0.032991,0.04522,1.0186,-0.21636,2.7826,-1.4204
-0.021705,0.054718,1.0173,-2.5981,1.9247,-1.2807
-0.01459,0.074687,1.0258,-5.1525,2.8184,-1.3855
-0.024159,0.067138,1.0409,-3.4266,2.5681,-0.023387
-0.027839,0.061049,1.0445,-1.4245,1.46,1.1291
-0.022932,0.050334,1.0205,0.094301,-2.6152,3.0151
-0.030783,0.040106,1.0081,0.92274,-0.72061,1.3736
-0.038388,0.047412,1.0176,1.5095,0.35181,-0.30279
-0.044522,0.038157,1.0178,1.0608,-0.11291,-0.58219
-0.026857,0.04522,1.0016,0.059782,-1.2211,-0.30279
-0.019497,0.044246,0.99916,-0.11281,0.4233,-0.82667
-0.040106,0.044246,1.0169,0.43948,4.1768,-2.5031
-0.043786,0.041567,1.0178,0.71563,3.8908,-2.6777
-0.034218,0.05009,1.0241,1.6821,1.746,-2.3634
-0.019742,0.066894,1.0309,1.9928,1.4957,-2.5729
-0.018516,0.070304,1.0304,0.40496,2.0319,-1.9093
-0.012382,0.048386,1.0154,-1.8042,3.2474,-0.54726
-0.042314,0.083698,1.0263,-5.2215,7.1438,-1.3156
-0.045994,0.06178,1.0418,-5.5667,6.9651,-0.12816
-0.043295,0.038644,1.0178,-2.8743,0.10158,1.8276
-0.043295,0.033774,1.0081,2.0964,-0.54188,0.15124
-0.049674,0.040106,1.0057,3.7532,0.030082,-1.2807
-0.033482,0.063485,1.0103,2.4761,-0.79211,-2.0141
-0.030292,0.062511,1.011,0.95726,-0.61337,-1.3505
-0.026857,0.059345,1.012,0.78467,0.74503,-0.44249
-0.026857,0.066651,1.0273,2.0273,1.4242,0.081388
-0.033972,0.068599,1.0295,1.406,1.0668,0.77989
-0.032991,0.05009,1.0154,-0.0092542,-0.14866,2.596
-0.034954,0.04181,0.99698,0.54304,0.38756,2.5261
-0.034463,0.046924,0.99868,-0.18185,1.746,2.107
-0.088438,0.023545,0.99601,-5.9119,8.7525,2.7357
-0.03937,0.041567,1.0256,-1.9768,5.5709,-1.6299
-0.041333,0.042541,1.0353,-2.2529,4.0338,0.32586
-0.054581,0.02111,0.98632,-5.187,3.8193,-1.0711
-0.053845,0.040106,0.99335,-3.254,3.5691,-2.3634
-0.038388,0.058127,1.0312,-0.21636,3.3188,-2.6078
-0.039615,0.056666,1.0389,-1.4245,1.2812,-1.141
-0.037652,0.054961,1.027,-1.7697,0.030082,-0.79174
-0.042559,0.042297,1.0338,1.3024,0.85227,-1.0013
-0.049429,0.052282,1.0181,4.2365,-0.57762,-0.37264
-0.048693,0.053743,1.0164,3.8223,-1.0423,-0.023387
-0.026857,0.054718,1.0178,-0.2854,-0.9351,1.0593
-0.036426,0.050821,1.0198,-3.392,4.141,1.5832
-0.042069,0.047655,1.0234,-3.8753,4.856,1.6181
-0.044767,0.045707,1.0137,-4.186,2.6754,2.5261
-0.045749,0.042784,1.0086,-4.4276,2.3179,2.6658
-0.036671,0.029147,1.0023,-4.7728,4.6772,1.7578
-0.056789,0.036453,1.0186,-4.3586,6.6076,-0.86159
-0.057035,0.03767,1.0219,-4.3586,5.3207,-1.4553
-0.059488,0.033287,1.0178,-2.6326,1.46,-0.65204
-0.054826,0.017701,1.0086,1.9928,-0.29165,-2.5031
-0.0536,0.030364,1.0198,4.5126,-0.57762,-3.7604
-0.047466,0.050821,1.0273,6.6873,-2.1863,-5.0177
-0.046485,0.075418,1.0348,5.3756,-3.6877,-3.0968
-0.042559,0.075905,1.0346,3.3735,-3.9736,-1.595
-0.038879,0.060075,1.0193,-1.0103,-3.3659,1.3387
-0.036671,0.049847,1.0139,-1.9423,-2.2935,1.8276
-0.047712,0.040106,1.0229,-2.1839,0.67354,1.3038
-0.052373,0.044976,1.0401,-1.6316,0.88802,0.50049
-0.054826,0.037183,1.0341,-1.4935,-0.64912,0.64019
-0.047466,0.024032,1.0096,0.64659,-3.4017,-0.023387
-0.040351,0.037914,1.0072,3.3735,-1.793,-2.1189
-0.040597,0.049847,1.0047,3.3735,-1.1138,-2.3634
-0.040106,0.063241,1.003,1.5095,-0.43463,-1.8744
-0.0536,0.048873,0.99892,0.40496,0.38756,-0.75682
-0.037898,0.019162,0.9885,1.4405,0.030082,-0.86159
-0.053354,0.060075,1.0343,2.5106,1.317,-1.4553
-0.059733,0.054961,1.0273,1.0263,-0.11291,-0.89652
-0.052864,0.044489,1.0132,0.57756,-3.1514,0.60526
-0.039125,0.04595,1.0135,-0.14733,-2.7225,0.95452
-0.036671,0.046924,1.0205,-2.1494,-1.0423,0.53541
-0.050901,0.044976,1.021,-4.7728,1.5672,0.18616
-0.050901,0.038644,1.0425,-3.2885,1.0668,-0.023387
-0.044031,0.040106,1.0455,-2.322,-0.43463,-0.51234
-0.035935,0.04936,1.0336,-0.49251,-1.7215,-0.93144
-0.034954,0.058614,1.0176,1.2679,-0.50613,-1.2807
-0.039615,0.056909,1.0234,1.5441,-0.14866,-1.2108
-0.039861,0.049603,1.0161,0.78467,-0.72061,-0.51234
-0.039861,0.04522,1.0045,0.64659,-0.97085,-0.26786
-0.044277,0.039375,0.99868,2.5451,-0.89935,-1.0711
-0.045749,0.049116,1.011,5.6863,-0.47038,-2.1189
-0.045749,0.052769,1.0222,5.9969,-0.64912,-1.6299
-0.026367,0.065189,1.0135,2.3035,-3.4732,0.91959
-0.025385,0.069816,1.0149,-1.7697,-1.2211,1.9324
-0.031764,0.064946,1.0212,-3.5301,0.24457,2.596
-0.041087,0.042054,1.0249,-6.3951,-0.22015,4.6915
-0.039861,0.025737,1.0159,-5.8428,-0.2559,4.0279
-0.03937,0.018188,1.0076,-4.7037,0.10158,2.9802
-0.051392,0.027685,1.005,-1.3209,1.3527,0.22109
-0.048693,0.032556,1.0096,0.12882,0.70928,-0.51234
-0.034954,0.047899,1.005,0.43948,-1.2926,-0.37264
-0.027348,0.05009,1.0137,1.0263,1.031,-1.4553
-0.033972,0.052039,1.0232,1.3024,2.4967,-1.8046
-0.039615,0.062023,1.036,1.9238,1.746,-0.86159
-0.03618,0.058858,1.0207,1.5441,-0.9351,0.77989
-0.034218,0.0535,1.0178,1.1298,-0.89935,1.1291
-0.045994,0.048142,1.0188,-0.078291,0.45905,1.4435
-0.045258,0.0328,1.0299,-2.2184,0.78078,1.4085
-0.043786,0.034504,1.0302,-2.9433,0.31606,1.7229
-0.030783,0.038157,1.0195,-2.5981,-0.82786,2.0721
-0.028329,0.050334,1.0212,-0.56155,-0.22015,1.0942
-0.031519,0.055205,1.029,-0.45799,-0.32739,1.2339
-0.034954,0.042784,1.0241,-2.0803,-0.14866,2.1769
-0.036426,0.040836,1.0156,-2.7362,0.24457,2.107
-0.044277,0.036453,1.0142,-1.2519,1.6387,0.50049
-0.050901,0.048142,1.0336,2.407,1.3885,-0.75682
-0.0536,0.043028,1.0355,2.8212,0.28031,-0.16309
-0.046485,0.031582,0.99965,2.0618,-2.5437,0.91959
-0.043541,0.042784,0.99747,2.407,-0.47038,-0.40756
-0.046239,0.050821,1.0018,1.9583,0.88802,-1.1061
-0.047466,0.048142,1.0188,-0.14733,1.1383,-0.37264
-0.03569,0.044246,1.011,-3.1504,-0.75636,1.5482
-0.033972,0.043272,1.0149,-3.5992,-0.07716,1.0593
-0.049429,0.038644,1.0236,-2.1149,1.5672,0.88467
-0.055808,0.030851,1.0207,-1.39,0.4233,1.2688
-0.05041,0.029147,1.0207,-0.11281,-2.1863,1.653
-0.045258,0.025007,1.0234,0.54304,-0.82786,0.29094
-0.048448,0.022815,1.0273,0.95726,0.63779,-0.68696
-0.048202,0.039375,1.0268,1.3024,-0.2559,-1.9443
-0.047712,0.040106,1.0064,1.3024,-1.5071,-1.1759
-0.044767,0.035235,1.0023,0.95726,-1.1853,-1.0711
-0.041578,0.038401,1.0103,1.1644,0.74503,-2.2237
-0.041087,0.057396,1.0113,1.0263,0.81653,-2.1189
-0.041578,0.060806,1.0108,0.8537,0.38756,-1.1759
-0.041087,0.059345,1.0176,0.43948,1.317,0.11631
-0.043541,0.055448,1.0186,-0.45799,1.7102,0.74497
-0.047466,0.044733,1.0144,-2.8398,1.2455,1.8975
-0.054336,0.034504,1.0161,-3.9789,3.2474,1.2339
-0.051392,0.028416,1.0285,-2.5981,4.0695,0.29094
-0.046485,0.040106,1.0392,-0.6651,1.2455,-0.37264
-0.041087,0.038401,1.0326,0.54304,-0.1844,-0.82667
-0.031274,0.042784,1.0251,1.1644,-0.68487,-1.1061
-0.028575,0.062998,1.0246,2.5106,-0.29165,-0.89652
-0.034218,0.066407,1.0249,0.8537,-0.11291,0.71004
-0.037162,0.058614,1.0198,-0.38895,-0.64912,1.9673
-0.044031,0.048386,0.99068,-1.6316,-1.1496,2.9452
-0.04673,0.047899,0.99286,-1.2519,0.10158,2.4912
-0.061451,0.033774,1.0018,-1.8387,1.6387,1.5482
-0.062187,0.014291,1.0074,-2.0803,1.1025,0.32586
-0.056053,0.019405,1.0108,-1.7352,0.60204,-0.54726
-0.04305,0.036696,1.0256,0.71563,-0.041413,-1.9093
-0.037652,0.052282,1.0365,2.8212,-0.82786,-2.084
-0.029556,0.064702,1.0399,2.9938,-1.7573,-1.6649
-0.026367,0.066407,1.0285,1.0263,-3.1514,0.50049
-0.030047,0.060806,1.0261,-0.90673,-1.0066,1.7927
-0.036916,0.056666,1.0236,-1.8042,0.10158,2.3166
-0.044031,0.038644,1.0169,-2.9433,0.065829,2.7357
-0.046975,0.036209,1.0106,-2.4946,0.60204,1.9673
-0.055072,0.034261,1.0101,0.33593,0.56629,0.81482
-0.052373,0.026955,0.99795,0.64659,-1.3641,0.046463
-0.047466,0.017701,0.99601,-0.0092542,-0.50613,-0.68696
-0.048448,0.036696,1.003,-0.21636,0.70928,-1.8744
-0.033482,0.059101,1.0142,-0.87221,0.56629,-1.6998
-0.037898,0.056666,1.0171,-1.2174,1.1025,-1.3855
-0.037407,0.048386,1.0329,-0.76866,1.2812,-1.0711
-0.034218,0.040593,1.0336,-1.0793,0.17307,-0.33771
-0.03937,0.043028,1.0329,-0.6651,-0.14866,-0.23294
-0.040106,0.044976,1.0273,0.26689,-1.1853,0.36079
-0.048693,0.043759,1.0239,1.475,-1.4356,0.64019
-0.051392,0.04108,1.0173,5.0994,-2.508,0.081388
-0.061205,0.042297,0.99989,5.5137,-2.7225,0.046463
-0.064886,0.038888,0.99383,4.7888,-1.793,-0.44249
-0.04992,0.039619,0.99165,1.8547,-0.54188,-1.3505
-0.051392,0.048629,0.99262,-0.42347,1.8175,-1.7696
-0.048693,0.051795,1.0115,-0.45799,3.4976,-2.2935
-0.044522,0.04522,1.0295,-1.5626,2.0677,-1.2458
-0.040106,0.047899,1.0266,-2.4255,1.746,-1.8395
-0.040106,0.040593,1.0389,-1.3555,2.0677,-1.9443
-0.031274,0.050821,1.0505,1.3715,0.38756,-2.049
-0.031764,0.058127,1.0484,2.407,-0.79211,-1.3505
-0.041823,0.044246,0.99965,2.5796,-1.6143,-1.2807
-0.044031,0.044246,1.0232,3.8913,-0.14866,-0.86159
-0.042314,0.04522,1.0193,2.1309,0.53055,-0.40756
-0.045258,0.041323,1.0067,-1.2174,1.4957,0.46556
-0.049184,0.038157,0.99529,-1.6316,1.9604,0.71004
-0.056053,0.029634,0.99092,-0.94125,1.8175,0.53541
-0.060224,0.020623,1.0004,1.7167,1.746,-0.96637
-0.053354,0.022815,1.0123,2.1309,0.20882,-1.8395
-0.046239,0.029877,1.0173,1.7167,0.13732,-1.7347
-0.038143,0.042297,1.019,0.025264,0.35181,-1.595
-0.037898,0.040106,1.0193,-0.83769,0.31606,-1.5601
-0.038634,0.040349,1.0195,0.75015,-0.1844,-1.3505
-0.047466,0.046437,1.0304,3.0629,-0.2559,-0.75682
-0.052864,0.048386,1.0239,2.7522,-1.1138,-0.19801
-0.042314,0.033774,1.0115,-0.0092542,-1.4356,0.15124
-0.04305,0.042541,1.0064,-2.6326,1.2812,-0.72189
-0.051882,0.048142,1.0086,-2.9778,1.9604,-1.0362
-0.047221,0.043515,1.02,-2.1149,1.5672,-1.2108
-0.038388,0.034504,1.0256,0.68111,-0.041413,-1.9792
-0.042805,0.036696,1.0263,2.4761,-0.36314,-2.3634
-0.034954,0.055205,1.0118,4.7543,-1.7215,-2.7475
-0.033972,0.060562,1.0258,5.6863,-1.2926,-2.2586
-0.037652,0.053256,1.0195,3.4081,-0.54188,-1.3855
-0.039615,0.040106,1.0258,0.64659,0.74503,-0.47741
-0.043541,0.037183,1.0234,-0.38895,0.88802,-0.26786
-0.04673,0.039131,1.0253,-0.6651,1.317,-0.47741
-0.052128,0.042297,1.0372,-0.2854,0.35181,-0.61711
-0.052618,0.032069,1.0287,-0.87221,-1.0423,-0.30279
-0.045994,0.020623,1.011,0.025264,-2.651,-1.0013
-0.033236,0.04595,1.0275,2.2344,-1.9718,-2.6078
-0.019742,0.056666,1.0355,2.407,-1.5071,-2.8523
-0.019006,0.066894,1.0343,1.3715,-0.1844,-1.2807
-0.032991,0.046437,1.0292,1.1989,1.031,-0.51234
-0.041087,0.044002,1.0249,1.7512,1.174,-0.16309
-0.04305,0.049603,1.0139,1.1989,0.17307,0.43064
-0.038388,0.05009,1.0081,0.025264,0.70928,0.50049
-0.036916,0.055692,1.0076,-1.9423,2.7469,0.81482
-0.055317,0.045707,1.0081,-1.4935,2.6396,1.5832
-0.056544,0.0023582,0.9725,0.094301,2.2464,0.77989
-0.051637,0.029634,1.0038,5.1685,-0.39889,-1.0362
-0.084513,0.033043,1.0081,-1.6661,-4.2596,-4.0398
-0.015326,0.032313,1.0096,0.094301,-12.088,-3.7255
-0.079361,0.017944,1.005,11.313,-7.5126,-0.44249
-0.035199,0.034748,1.0181,16.974,-6.2615,-6.5893
-0.013364,0.025007,1.011,16.249,-5.0103,-5.7511
-0.043786,0.015752,0.99238,19.286,-2.7582,-5.4368
-0.010174,0.01697,0.93275,20.874,-4.2239,-6.9735
0.029817,0.0096641,0.96959,30.056,2.1749,-7.5672
0.054596,0.095387,1.0241,30.643,22.479,-9.1388
-0.079115,0.12705,1.0753,24.464,34.669,-8.615
-0.089665,0.1044,1.077,7.5157,36.278,-12.736
-0.089174,0.083454,1.0433,3.0974,14.937,-8.3006
0.05386,0.093926,1.0653,4.0639,7.0723,-5.8908
-0.056053,0.094657,1.0239,-6.3951,19.655,-3.4111
-0.10586,0.088325,1.0358,-9.0185,15.115,-9.523
-0.10414,0.072495,1.0455,-6.2916,8.252,-8.3356
-0.092609,0.02452,0.9599,-0.49251,-10.837,-0.61711
-0.066848,-0.0010513,0.94536,5.2375,-12.231,-2.1189
-0.076662,-0.029301,0.96693,22.531,-9.6575,-5.7511
-0.022441,-0.066805,0.90028,32.852,-7.2624,-8.9293
-0.018516,-0.061691,0.9107,41.585,1.6745,-8.6499
-0.04673,0.023058,0.95651,55.945,17.832,-18.324
-0.060469,0.13801,1.0355,59.017,29.879,-26.147
-0.12181,0.22495,1.0384,53.736,33.382,-25.03
-0.12181,0.2532,1.0702,43.587,32.31,-27.09
-0.098743,0.22714,1.0675,34.82,26.555,-11.723
-0.10218,0.21813,1.0888,31.368,24.231,-1.4902
-0.065376,0.19597,1.0736,19.425,14.508,8.1142
-0.066112,0.17965,1.0566,13.073,11.434,9.0222
-0.072491,0.12705,1.0123,8.0335,14.222,7.2061
-0.11714,0.068599,1.0198,14.316,13.972,3.1897
-0.10365,0.069329,1.0169,17.975,7.8588,0.77989
-0.10635,0.092708,1.0108,18.562,1.031,-2.8523
-0.11763,0.14555,1.0123,12.555,-1.8288,-7.7069
-0.10708,0.16236,1.0132,9.7594,-3.1514,-8.6848
-0.1034,0.16114,1.0079,4.8923,-9.9435,-4.9129
-0.091137,0.15603,0.99432,8.4132,-12.339,-1.6649
-0.069056,0.16163,1.0135,12.141,-11.373,-1.595
-0.067584,0.16455,1.0108,13.764,-7.0837,-1.7696
-0.066603,0.17186,1.0198,12.314,-3.8306,-1.7696
-0.070038,0.16309,1.0186,4.1675,1.317,0.32586
-0.072736,0.15018,0.99238,-2.391,9.8249,2.107
-0.084022,0.15043,0.99819,-4.0134,15.723,2.0721
-0.13285,0.12145,1.0336,-8.8459,20.335,1.7229
-0.16719,0.10123,1.0244,-11.849,1.8175,3.4691
-0.14438,0.094413,0.99504,-12.229,-9.1928,4.2375
-0.11714,0.1005,1.0062,-12.954,-18.022,3.7136
-0.082796,0.11998,1.0154,-10.434,-20.203,-1.9093
-0.070528,0.12583,1.02,-9.2947,-19.524,-2.7825
-0.084513,0.14288,0.99335,-9.5708,-13.232,-3.8652
-0.065376,0.15481,1.0169,-6.8439,-6.7262,-3.5159
-0.062923,0.16309,1.0263,-2.3565,-0.8636,1.8276
-0.035199,0.17234,1.0321,0.474,-4.2596,7.4506
-0.038388,0.15457,0.98753,0.12882,-1.5428,6.5425
-0.06464,0.12924,1.0261,2.9593,12.363,3.3644
-0.088684,0.12875,1.0166,2.407,8.2162,2.7357
-0.11175,0.11195,1.0069,2.0273,6.5361,3.3993
-0.1353,0.073957,1.0072,3.339,0.60204,3.4342
-0.10291,0.080045,0.96257,3.5806,-7.4411,2.5261
-0.10169,0.099771,0.97711,2.4761,-5.904,0.64019
-0.098252,0.11779,1.0137,-4.3931,-4.8673,-3.5508
-0.10684,0.10805,1.0028,-8.3627,-6.9764,-3.7255
-0.10831,0.10732,1.0018,-9.5363,-11.802,-2.9571
-0.066112,0.11122,1.0086,-4.0824,-12.374,-3.3063
-0.056544,0.13021,0.98608,-3.0469,-9.3,-4.5637
-0.0536,0.15749,1.0396,2.6141,-0.97085,-4.8431
-0.047466,0.14263,0.99868,3.3735,1.5672,-4.3192
-0.050656,0.14288,1.0018,5.203,6.1071,-3.7604
-0.053109,0.13752,1.0028,5.2375,15.687,-3.4461
-0.059979,0.15335,1.0062,3.8223,20.942,-3.5159
-0.08942,0.13752,1.0147,2.4761,23.802,-3.2016
-0.12966,0.10318,1.0229,1.5786,21.586,-2.6428
-0.15517,0.08248,1.0319,2.3035,15.687,-3.1666
-0.12009,0.088568,1.0033,7.2396,-5.2248,-4.424
-0.097025,0.1346,0.99844,9.1726,-12.41,-4.7034
-0.065376,0.16504,1.0096,7.8264,-12.374,-5.6813
-0.052864,0.17673,1.0258,1.3024,-6.6547,-3.7255
-0.055808,0.16333,1.0253,-1.8732,-2.5795,-0.61711
-0.057771,0.16041,1.0268,-0.90673,-0.43463,0.15124
-0.066112,0.14555,1.0266,2.7177,4.3198,0.88467
-0.064886,0.14336,1.0503,3.9949,7.3226,2.3515
-0.082796,0.13898,1.0166,2.0618,6.2859,2.6309
-0.08991,0.12778,0.98947,1.0263,14.615,0.60526
-0.10537,0.12534,0.98632,1.9238,18.905,0.046463
-0.10929,0.13727,1.0193,2.3035,20.192,-1.5601
-0.14119,0.11097,1.0207,-2.8398,11.755,-2.1189
-0.14217,0.10513,1.0033,-4.7728,3.6406,-2.4332
-0.13383,0.10537,0.98826,-3.5646,-11.802,-0.89652
-0.084022,0.12705,0.9788,-1.1829,-19.417,-0.47741
-0.069056,0.13849,0.98171,-0.25088,-17.236,-0.26786
-0.071019,0.14848,0.99795,0.23237,-9.5502,-0.26786
-0.083041,0.14482,1.0152,0.95726,-5.5823,-0.058313
-0.076417,0.13508,1.006,1.337,-4.3311,0.74497
-0.077153,0.14215,1.0132,-1.3555,2.1749,2.3864
